スッキリわかるPythonによる機械学習入門	https://book.dmm.com/detail/b493aimp01824/
Vue.js入門 基礎から実践アプリケーション開発まで	https://book.dmm.com/detail/k665aghrs00717/
UXライティングの教科書 ユーザーの心をひきつけるマイクロコピーの書き方	https://book.dmm.com/detail/k308aousy01919/
確かな力が身につくJavaScript「超」入門 第2版	https://book.dmm.com/detail/k381asbcr03198/
ふつうのコンパイラをつくろう 言語処理系をつくりながら学ぶコンパイルと実行環境の仕組み	https://book.dmm.com/detail/k381asbcr00903/
現場で役立つシステム設計の原則 〜変更を楽で安全にするオブジェクト指向の実践技法	https://book.dmm.com/detail/k665aghrs00297/
オレンジ流 3DCGアニメーション制作テクニック─MAKING OF BEASTARS	https://book.dmm.com/detail/k667abnns00146/
パケットキャプチャの教科書	https://book.dmm.com/detail/k381asbcr02464/
令和03年【春期】【秋期】 応用情報技術者 合格教本	https://book.dmm.com/detail/k665aghrs01552/
入門 コンピュータ科学 ITを支える技術と理論の基礎知識	https://book.dmm.com/detail/k334adwng00005/
HARD THINGS 答えがない難問と困難にきみはどう立ち向かうか	https://book.dmm.com/detail/k296ankbp00170/
オンラインゲームを支える技術 ―壮大なプレイ空間の舞台裏	https://book.dmm.com/detail/k665aghrs00776/
無料ではじめるBlender CGアニメーションテクニック 〜3DCGの構造と動かし方がしっかりわかる【Blender 2.8対応版】	https://book.dmm.com/detail/k665aghrs01107/
JavaScript コードレシピ集	https://book.dmm.com/detail/k665aghrs00894/
Pythonコードレシピ集	https://book.dmm.com/detail/k665aghrs01575/
［改訂版］WordPress 仕事の現場でサッと使える！ デザイン教科書［WordPress 5.x対応版］	https://book.dmm.com/detail/k665aghrs01249/
AfterEffects for アニメーション BEGINNER［CC対応改訂版］	https://book.dmm.com/detail/k667abnns00087/
UniRx/UniTask完全理解	https://book.dmm.com/detail/k334adwng00039/
できる イラストで学ぶ 入社1年目からのExcel VBA	https://book.dmm.com/detail/b493aimp01453/
はじめよう！ 作りながら楽しく覚える After Effects	https://book.dmm.com/detail/k093artrz00043/
プリンシプル オブ プログラミング 3年目までに身につけたい 一生役立つ101の原理原則	https://book.dmm.com/detail/k247asyuw00611/
Illustrator 10年使える逆引き手帖【CC完全対応】［Mac ＆ Windows対応］	https://book.dmm.com/detail/k381asbcr03202/
改訂新版JavaScript本格入門 〜モダンスタイルによる基礎から現場での応用まで	https://book.dmm.com/detail/k665aghrs00028/
サウンドプロダクション入門 DAWの基礎と実践	https://book.dmm.com/detail/k667abnns00177/
ホワイトハッカー入門	https://book.dmm.com/detail/b493aimp01823/
